"","Id","Date","CDs","Price"
"3224","1955",1997-05-07,1,11.77
"3225","1955",1997-05-15,2,25.74
"3226","1955",1997-05-19,2,36.36
"3227","1955",1997-06-02,2,28.76
"3228","1955",1997-06-17,3,40.49
"3229","1955",1997-07-01,2,26.73
"3230","1955",1997-07-11,3,33.51
"3231","1955",1997-07-25,3,41.5
"3232","1955",1997-08-21,2,29.33
"3233","1956",1997-03-11,2,25.73
"3234","1957",1997-03-11,4,50.47
"3235","1958",1997-03-11,1,11.77
"3236","1958",1997-04-07,1,14.96
"3237","1959",1997-03-11,1,13.97
"3238","1959",1997-03-22,1,13.97
"3239","196",1997-01-09,3,36.75
"3240","1960",1997-03-11,2,29.75
"3241","1961",1997-03-11,2,33.74
"3242","1961",1997-09-23,1,11.49
"3243","1961",1997-11-11,6,77.44
"3244","1962",1997-03-11,5,67.57
"3245","1962",1997-07-17,3,38.97
"3246","1962",1997-11-12,2,23.48
"3247","1963",1997-03-11,1,14.96
"3248","1963",1997-03-17,1,14.96
"3249","1963",1997-05-26,3,84.97
"3250","1963",1998-06-07,1,11.49
"3251","1963",1998-06-22,3,38.97
"3252","1964",1997-03-11,3,40.3
"3253","1964",1997-09-04,1,15.36
"3254","1964",1997-09-05,2,35.95
"3255","1964",1997-11-05,3,47.47
"3256","1965",1997-03-11,1,14.96
"3257","1966",1997-03-11,3,46.08
"3258","1966",1997-03-14,1,19.99
"3259","1966",1997-03-20,1,15.36
"3260","1966",1997-03-21,6,77
"3261","1966",1998-04-08,1,15.49
"3262","1967",1997-03-11,1,14.96
"3263","1968",1997-03-11,2,21.76
"3264","1969",1997-03-11,3,43.89
"3265","197",1997-01-09,2,29.36
"3266","197",1997-01-20,2,27.13
"3267","1970",1997-03-11,2,24.14
"3268","1971",1997-03-11,2,29.33
"3269","1972",1997-03-11,1,8.77
"3270","1973",1997-03-11,1,6.77
"3271","1974",1997-03-11,6,70.87
"3272","1975",1997-03-12,1,22.77
"3273","1975",1997-05-13,1,22.77
"3274","1976",1997-03-12,1,14.37
"3275","1977",1997-03-12,1,14.37
"3276","1978",1997-03-12,1,5.98
"3277","1979",1997-03-12,1,32.97
"3278","198",1997-01-09,3,46.68
"3279","198",1997-11-02,1,29.49
"3280","1980",1997-03-12,2,29.73
"3281","1980",1997-03-24,4,60.25
"3282","1981",1997-03-12,3,44.71
"3283","1981",1997-03-13,4,66.66
"3284","1981",1997-04-18,3,44.88
"3285","1981",1997-05-15,3,44.88
"3286","1981",1997-06-12,4,60.84
"3287","1981",1997-06-20,4,51.67
"3288","1981",1997-06-25,3,45.88
"3289","1981",1997-07-04,3,44.88
"3290","1981",1997-07-08,3,43.89
"3291","1981",1997-07-16,3,45.29
"3292","1981",1997-07-21,4,61.84
"3293","1981",1997-07-29,3,46.88
"3294","1981",1997-08-05,3,44.88
"3295","1981",1997-08-20,4,49.67
"3296","1981",1997-09-05,4,50.87
"3297","1981",1997-09-16,6,77.94
"3298","1981",1997-09-19,2,25.98
"3299","1981",1997-09-27,1,12.99
"3300","1981",1997-10-01,3,39.97
"3301","1981",1997-10-02,1,12.99
"3302","1981",1997-10-04,4,56.96
"3303","1981",1997-10-09,3,38.97
"3304","1981",1997-10-20,3,38.97
"3305","1981",1997-10-30,3,38.97
"3306","1981",1997-11-01,3,38.97
"3307","1981",1997-11-06,3,38.97
"3308","1981",1997-11-07,3,37.97
"3309","1981",1997-11-20,3,40.97
"3310","1981",1997-12-06,4,53.46
"3311","1981",1998-01-06,2,28.98
"3312","1981",1998-01-15,1,12.99
"3313","1981",1998-01-26,3,38.86
"3314","1981",1998-02-03,3,39.56
"3315","1981",1998-02-12,3,37.86
"3316","1981",1998-02-17,3,36.97
"3317","1981",1998-03-26,3,41.47
"3318","1981",1998-04-14,3,40.97
"3319","1981",1998-04-29,3,32.97
"3320","1981",1998-05-07,3,36.75
"3321","1981",1998-05-13,1,12.58
"3322","1981",1998-05-28,3,37.86
"3323","1981",1998-06-17,4,47.96
"3324","1982",1997-03-12,2,35.74
"3325","1982",1997-05-28,1,14.96
"3326","1982",1997-08-25,1,15.36
"3327","1982",1997-11-29,1,5.49
"3328","1982",1997-12-06,1,11.49
"3329","1982",1998-03-20,1,13.99
"3330","1983",1997-03-12,1,20.99
"3331","1983",1997-05-05,2,31.76
"3332","1983",1997-06-03,2,39.95
"3333","1984",1997-03-12,1,15.36
"3334","1984",1997-10-02,1,19.49
"3335","1984",1997-10-20,2,21.98
"3336","1985",1997-03-12,3,36.12
"3337","1985",1997-03-20,5,42.31
"3338","1985",1997-04-02,1,10.77
"3339","1986",1997-03-12,1,15.36
"3340","1987",1997-03-12,1,15.36
"3341","1987",1997-06-21,1,11.97
"3342","1987",1997-08-08,2,29.33
"3343","1987",1997-11-05,1,11.49
"3344","1988",1997-03-12,1,5.78
"3345","1989",1997-03-12,1,14.37
"3346","199",1997-01-09,1,27.77
"3347","1990",1997-03-12,1,14.37
"3348","1990",1997-11-21,1,19.49
"3349","1990",1998-06-13,1,14.49
"3350","1991",1997-03-12,1,11.77
"3351","1992",1997-03-12,1,13.97
"3352","1992",1997-07-07,1,13.97
"3353","1993",1997-03-12,2,28.74
"3354","1993",1997-12-26,3,33.47
"3355","1994",1997-03-12,1,11.77
"3356","1995",1997-03-12,1,11.77
"3357","1996",1997-03-12,1,20.3
"3358","1997",1997-03-12,1,11.77
"3359","1997",1997-12-01,1,9.49
"3360","1998",1997-03-12,1,14.37
"3361","1999",1997-03-12,1,13.99
"3362","2",1997-01-01,3,63.34
"3363","2",1997-01-13,1,11.77
"3364","20",1997-01-02,2,17.96
"3365","200",1997-01-10,3,47.73
"3366","200",1997-02-01,1,23.99
"3367","200",1997-04-20,3,58.97
"3368","200",1998-01-10,1,11.49
"3369","2000",1997-03-12,1,13.97
"3370","2001",1997-03-13,2,25.74
"3371","2002",1997-03-13,3,50.73
"3372","2003",1997-03-13,5,55.47
"3373","2003",1998-02-16,7,99.93
"3374","2004",1997-03-13,7,100.52
"3375","2005",1997-03-13,19,192.79
"3376","2005",1997-03-22,5,67.45
"3377","2005",1997-06-11,4,66.09
"3378","2005",1997-07-02,3,55.31
"3379","2005",1998-02-25,2,29.98
"3380","2005",1998-04-29,3,35.47
"3381","2006",1997-03-13,1,22.77
"3382","2007",1997-03-13,2,19.54
"3383","2007",1997-08-19,1,21.7
"3384","2007",1998-01-14,1,12.99
"3385","2008",1997-03-13,5,51.87
"3386","2008",1998-04-06,1,9.99
"3387","2009",1997-03-13,1,11.78
"3388","201",1997-01-10,2,21.54
"3389","2010",1997-03-13,1,14.37
"3390","2010",1997-06-27,1,19.99
"3391","2011",1997-03-13,1,9.99
"3392","2012",1997-03-13,1,27.99
"3393","2012",1997-04-20,1,13.97
"3394","2012",1997-05-11,2,26.22
"3395","2012",1998-01-28,2,25.98
"3396","2012",1998-03-28,1,13.99
"3397","2012",1998-06-14,2,24.98
"3398","2013",1997-03-13,1,20.99
"3399","2014",1997-03-13,6,93.4
"3400","2015",1997-03-13,1,11.77
"3401","2016",1997-03-13,1,20.99
"3402","2017",1997-03-13,1,44.77
"3403","2017",1997-06-30,1,11.77
"3404","2017",1997-12-16,1,11.49
"3405","2017",1998-03-12,1,14.49
"3406","2018",1997-03-13,1,18.36
"3407","2019",1997-03-13,3,33.51
"3408","202",1997-01-10,1,12.49
"3409","202",1997-02-04,2,25.26
"3410","202",1997-02-28,1,12.49
"3411","2020",1997-03-13,1,6.79
"3412","2021",1997-03-13,4,58.66
"3413","2021",1998-03-27,2,29.48
"3414","2022",1997-03-13,2,26.74
"3415","2022",1997-06-12,2,27.94
"3416","2022",1998-01-19,1,14.49
"3417","2022",1998-03-09,1,9.99
"3418","2022",1998-03-26,1,15.49
"3419","2022",1998-05-14,1,19.99
"3420","2023",1997-03-13,1,12.49
"3421","2024",1997-03-13,1,14.37
"3422","2024",1997-03-14,1,14.79
"3423","2024",1997-04-04,1,14.79
"3424","2024",1997-04-12,1,11.77
"3425","2024",1997-05-11,1,13.97
"3426","2024",1997-06-17,2,25.94
"3427","2024",1997-07-06,1,19.99
"3428","2024",1997-08-30,1,14.96
"3429","2025",1997-03-13,1,15.36
"3430","2026",1997-03-13,2,28.34
"3431","2027",1997-03-13,1,14.99
"3432","2027",1997-05-13,1,10.77
"3433","2027",1998-03-22,2,12.18
"3434","2028",1997-03-13,1,17.96
"3435","2029",1997-03-14,1,15.36
"3436","203",1997-01-10,1,16.7
"3437","203",1997-07-01,1,15.96
"3438","203",1997-08-15,1,27.77
"3439","2030",1997-03-14,2,24.74
"3440","2030",1997-04-02,2,35.34
"3441","2030",1997-05-20,2,26.13
"3442","2030",1997-06-28,2,26.14
"3443","2031",1997-03-14,2,48.76
"3444","2031",1997-12-15,2,25.98
"3445","2031",1998-03-05,2,25.98
"3446","2031",1998-03-13,2,25.57
"3447","2031",1998-05-25,1,11.99
"3448","2031",1998-06-04,4,55.83
"3449","2031",1998-06-27,2,25.98
"3450","2032",1997-03-14,1,12.49
"3451","2033",1997-03-14,1,8.77
"3452","2033",1997-07-07,2,26.22
"3453","2033",1997-09-07,2,43.57
"3454","2034",1997-03-14,5,36.83
"3455","2034",1997-03-20,1,19.99
"3456","2034",1997-03-31,2,34.38
"3457","2034",1997-07-10,4,25.14
"3458","2034",1997-08-13,2,26.73
"3459","2034",1997-11-23,2,25.98
"3460","2034",1998-01-29,3,16.47
"3461","2034",1998-03-24,1,32.49
"3462","2034",1998-03-31,1,15.49
"3463","2034",1998-06-19,1,12.99
"3464","2035",1997-03-14,1,9.97
"3465","2035",1997-10-05,1,18.99
"3466","2035",1998-03-26,1,14.49
"3467","2036",1997-03-14,1,15.36
"3468","2036",1997-03-30,1,13.77
"3469","2037",1997-03-14,2,17.54
"3470","2038",1997-03-14,6,79.2
"3471","2039",1997-03-14,1,9.97
"3472","204",1997-01-10,2,28.35
"3473","2040",1997-03-14,2,22.48
"3474","2041",1997-03-14,1,8.77
"3475","2041",1997-03-17,1,11.77
"3476","2041",1997-05-20,1,14.37
"3477","2042",1997-03-14,4,55.06
"3478","2042",1997-03-29,5,66.43
"3479","2042",1998-03-31,4,54.46
"3480","2043",1997-03-14,1,10.97
"3481","2044",1997-03-14,3,38.51
"3482","2044",1997-08-01,2,30.72
"3483","2044",1997-08-21,2,30.72
"3484","2044",1997-09-03,5,61.43
"3485","2044",1997-09-06,1,27.77
"3486","2044",1997-10-14,1,10.99
"3487","2044",1997-12-01,2,24.48
"3488","2044",1997-12-12,1,49.49
"3489","2044",1997-12-18,1,25.99
"3490","2044",1998-01-08,1,15.49
"3491","2044",1998-01-28,2,32.48
"3492","2044",1998-03-05,4,61.46
"3493","2044",1998-03-11,1,75.99
"3494","2044",1998-04-07,6,87.63
"3495","2044",1998-04-19,3,102.96
"3496","2045",1997-03-14,4,51.12
"3497","2045",1997-04-01,1,10.77
"3498","2045",1997-04-23,3,51.1
"3499","2045",1997-10-03,1,14.99
"3500","2045",1997-10-31,5,87.45
"3501","2045",1997-11-07,1,13.99
"3502","2045",1997-11-09,3,40.97
"3503","2045",1998-03-23,1,17.99
"3504","2045",1998-05-28,3,41.16
"3505","2045",1998-06-08,2,29.57
"3506","2046",1997-03-14,10,349.9
"3507","2047",1997-03-14,1,13.97
"3508","2047",1997-11-19,1,5.49
"3509","2047",1998-03-13,1,6.49
"3510","2048",1997-03-14,3,36.92
"3511","2048",1997-06-26,1,14.79
"3512","2049",1997-03-14,2,23.54
"3513","2049",1997-05-30,3,43.69
"3514","2049",1997-06-25,3,53.51
"3515","2049",1997-06-27,3,33.91
"3516","205",1997-01-10,1,10.77
"3517","2050",1997-03-14,1,11.77
"3518","2051",1997-03-14,5,74.25
"3519","2052",1997-03-14,2,24.98
"3520","2052",1997-05-30,1,12.25
"3521","2053",1997-03-14,1,12.49
"3522","2054",1997-03-14,3,42.71
"3523","2055",1997-03-14,6,75.01
"3524","2055",1997-06-14,4,50.48
"3525","2055",1997-11-12,4,59.96
"3526","2056",1997-03-14,3,33.31
"3527","2057",1997-03-14,1,16.36
"3528","2057",1997-05-12,1,14.96
"3529","2058",1997-03-14,1,10.77
"3530","2058",1997-09-08,1,122.37
"3531","2059",1997-03-14,1,9.77
"3532","206",1997-01-10,4,56.87
"3533","206",1997-05-16,1,14.96
"3534","2060",1997-03-14,1,17.7
"3535","2061",1997-03-15,1,14.37
"3536","2062",1997-03-15,3,38.95
"3537","2063",1997-03-15,3,45.88
"3538","2064",1997-03-15,1,13.97
"3539","2065",1997-03-15,2,38.13
"3540","2066",1997-03-15,4,55.46
"3541","2066",1998-04-23,4,50.96
"3542","2067",1997-03-15,3,21.74
"3543","2068",1997-03-15,3,37.51
"3544","2068",1997-06-24,3,39.7
"3545","2068",1997-09-25,3,38.97
"3546","2068",1997-12-27,1,8.99
"3547","2068",1998-03-28,3,30.47
"3548","2069",1997-03-15,2,43.98
"3549","2069",1997-03-19,1,14.96
"3550","2069",1997-05-11,1,14.96
"3551","2069",1997-09-25,2,28.48
"3552","2069",1998-02-08,2,34.07
"3553","207",1997-01-10,1,12.99
"3554","2070",1997-03-15,1,19.95
"3555","2071",1997-03-15,1,5.77
"3556","2071",1997-06-20,1,8.97
"3557","2071",1998-02-04,2,27.98
"3558","2071",1998-06-17,3,46.84
"3559","2072",1997-03-15,3,48.16
"3560","2073",1997-03-15,2,22.54
"3561","2073",1997-04-13,3,35.91
"3562","2073",1997-12-04,3,31.47
"3563","2073",1998-02-17,3,38.06
"3564","2074",1997-03-15,1,15.96
"3565","2074",1997-08-10,2,28.74
"3566","2074",1997-11-01,2,22.98
"3567","2074",1997-12-14,1,11.49
"3568","2075",1997-03-15,2,23.47
"3569","2075",1997-04-14,1,7.45
"3570","2075",1997-04-16,1,14.79
"3571","2075",1997-05-05,2,12.57
"3572","2076",1997-03-15,1,19.97
"3573","2076",1997-08-04,2,23.76
"3574","2076",1997-09-04,3,44.52
"3575","2076",1997-09-25,1,12.99
"3576","2076",1997-12-01,2,28.98
"3577","2076",1997-12-04,3,40.97
"3578","2076",1997-12-08,1,19.99
"3579","2077",1997-03-15,1,10.77
"3580","2077",1998-01-25,1,11.88
"3581","2078",1997-03-15,2,41.48
"3582","2079",1997-03-15,1,15.36
"3583","2079",1997-12-15,1,14.49
"3584","2079",1997-12-19,1,32.99
"3585","2079",1997-12-24,1,32.99
"3586","208",1997-01-10,4,82.96
"3587","208",1997-01-12,2,34.27
"3588","2080",1997-03-15,2,29.92
"3589","2080",1997-11-17,2,28.48
"3590","2080",1997-12-07,2,21.48
"3591","2080",1998-03-10,2,25.87
"3592","2081",1997-03-15,4,24.54
"3593","2081",1997-03-25,1,4.79
"3594","2082",1997-03-15,1,14.37
"3595","2083",1997-03-15,3,89.35
"3596","2083",1997-04-05,3,44.88
"3597","2083",1997-05-13,3,45.09
"3598","2083",1997-10-25,2,25.98
"3599","2083",1997-11-28,2,47.48
"3600","2083",1998-03-07,2,24.46
"3601","2084",1997-03-15,1,11.97
"3602","2085",1997-03-15,1,54.97
"3603","2085",1997-03-21,1,14.96
"3604","2086",1997-03-16,1,0
"3605","2087",1997-03-16,7,97.79
"3606","2087",1998-01-15,5,62.45
"3607","2088",1997-03-16,1,11.77
"3608","2089",1997-03-16,1,11.77
"3609","2089",1997-09-30,1,12.99
"3610","2089",1997-11-26,1,12.99
"3611","209",1997-01-10,1,14.37
"3612","2090",1997-03-16,2,28.13
"3613","2090",1997-03-25,1,16.36
"3614","2091",1997-03-16,2,25.94
"3615","2092",1997-03-16,1,23.99
"3616","2092",1997-04-01,1,14.79
"3617","2092",1997-04-23,2,28.53
"3618","2092",1997-12-30,2,39.98
"3619","2093",1997-03-16,1,9.98
"3620","2094",1997-03-16,2,29.92
"3621","2094",1997-07-20,1,21.77
"3622","2094",1997-08-18,2,29.93
"3623","2094",1998-03-07,2,37.48
"3624","2095",1997-03-16,1,12.49
"3625","2096",1997-03-16,3,50.45
"3626","2096",1997-07-08,4,63.35
"3627","2096",1997-07-19,3,35.11
"3628","2096",1997-09-14,3,38.47
"3629","2096",1997-11-09,4,60.46
"3630","2096",1997-11-12,4,55.46
"3631","2097",1997-03-16,1,9.98
"3632","2098",1997-03-16,1,32.97
"3633","2098",1997-03-22,4,83.34
"3634","2098",1997-04-12,4,67.48
"3635","2098",1997-05-04,3,38.5
"3636","2098",1997-06-02,6,118.93
"3637","2099",1997-03-16,6,74.22
"3638","2099",1998-03-14,10,170.9
"3639","21",1997-01-02,1,14.99
"3640","21",1997-03-02,2,34.6
"3641","21",1997-04-14,1,29.99
"3642","210",1997-01-10,3,59.97
"3643","2100",1997-03-16,2,28.36
"3644","2100",1997-06-01,2,31.76
"3645","2100",1997-11-25,2,28.98
"3646","2101",1997-03-16,1,15.76
"3647","2101",1997-05-08,3,54.51
"3648","2102",1997-03-16,3,51.68
"3649","2103",1997-03-16,3,21.53
"3650","2103",1998-02-23,4,47.96
"3651","2103",1998-03-08,1,14.99
"3652","2103",1998-06-01,1,15.49
"3653","2104",1997-03-16,3,45.88
"3654","2104",1997-07-26,3,48.91
"3655","2105",1997-03-16,2,22.95
"3656","2106",1997-03-16,1,14.79
"3657","2106",1997-04-27,1,10.77
"3658","2106",1997-05-03,2,21.95
"3659","2106",1997-08-11,2,23.74
"3660","2106",1998-02-24,2,33.48
"3661","2107",1997-03-16,2,28.93
"3662","2108",1997-03-16,2,32.52
"3663","2109",1997-03-16,1,11.77
"3664","211",1997-01-10,3,35.31
"3665","211",1997-02-11,3,61.11
"3666","211",1997-02-23,5,141.6
"3667","211",1997-03-14,3,37.51
"3668","211",1997-03-22,6,80.21
"3669","211",1997-04-11,5,68.05
"3670","211",1997-05-02,5,62.25
"3671","211",1997-05-15,4,51.94
"3672","211",1997-11-13,5,92.95
"3673","211",1997-11-25,2,24.48
"3674","211",1997-12-03,1,21.49
"3675","211",1997-12-30,2,30.98
"3676","211",1998-03-23,2,41.48
"3677","211",1998-06-27,3,61.47
"3678","2110",1997-03-16,4,115.88
"3679","2110",1997-06-17,1,15.76
"3680","2110",1997-11-21,3,19.47
"3681","2110",1998-01-03,1,15.99
"3682","2111",1997-03-16,1,17.3
"3683","2111",1997-03-27,2,42.29
"3684","2112",1997-03-16,1,19.77
"3685","2112",1997-10-09,1,17.99
"3686","2113",1997-03-16,1,21.77
"3687","2114",1997-03-16,1,9.99
"3688","2115",1997-03-16,1,14.96
"3689","2116",1997-03-16,2,26.14
"3690","2117",1997-03-16,3,46.32
"3691","2117",1997-07-27,1,14.37
"3692","2117",1998-02-26,3,44.33
"3693","2117",1998-05-03,2,19.48
"3694","2118",1997-03-16,2,22.96
"3695","2118",1997-11-08,3,34.97
"3696","2118",1998-02-15,2,32.48
"3697","2119",1997-03-16,1,14.99
"3698","2119",1997-04-15,10,176.86
"3699","212",1997-01-10,1,31.98
"3700","2120",1997-03-17,1,54.97
"3701","2120",1997-10-06,3,39.47
"3702","2121",1997-03-17,3,43.89
"3703","2121",1997-03-28,3,43.7
"3704","2121",1997-07-02,3,39.71
"3705","2121",1997-09-27,1,16.99
"3706","2121",1998-02-24,6,40.94
"3707","2122",1997-03-17,2,19.56
"3708","2123",1997-03-17,1,14.79
"3709","2123",1997-03-20,1,14.96
"3710","2123",1997-03-24,2,26.56
"3711","2123",1997-04-10,2,26.56
"3712","2123",1997-04-27,4,56.04
"3713","2123",1997-05-27,5,61.45
"3714","2123",1997-06-12,3,41.29
"3715","2124",1997-03-17,4,42.01
"3716","2125",1997-03-17,2,26.14
"3717","2126",1997-03-17,2,27.47
"3718","2127",1997-03-17,1,11.77
"3719","2128",1997-03-17,2,29.13
"3720","2128",1997-04-09,3,44.7
"3721","2128",1997-04-17,4,76.08
"3722","2128",1997-09-04,3,39.93
"3723","2128",1998-06-03,4,45.96
"3724","2128",1998-06-24,2,30.48
"3725","2129",1997-03-17,4,57.05
"3726","213",1997-01-10,1,13.97
"3727","213",1998-06-14,6,81.44
"3728","2130",1997-03-17,1,11.77
"3729","2131",1997-03-17,5,62.85
"3730","2132",1997-03-17,2,29.96
"3731","2132",1997-07-24,1,5.96
"3732","2132",1997-09-08,3,33.31
"3733","2132",1997-11-05,1,14.99
"3734","2132",1998-01-16,2,27.98
"3735","2133",1997-03-17,2,19.56
"3736","2133",1997-03-23,3,39.94
"3737","2133",1997-03-27,4,50
"3738","2133",1997-04-07,4,49.08
"3739","2133",1997-04-22,3,40.7
"3740","2133",1997-05-23,1,22.97
"3741","2134",1997-03-17,5,71.83
"3742","2135",1997-03-17,1,23.99
"3743","2135",1997-04-11,4,47.28
"3744","2136",1997-03-17,1,14.37
"3745","2137",1997-03-17,1,15.36
"3746","2138",1997-03-17,1,13.97
"3747","2138",1997-04-06,1,16.7
"3748","2138",1997-10-01,1,15.49
"3749","2139",1997-03-17,2,18.95
"3750","214",1997-01-10,1,14.96
"3751","2140",1997-03-17,1,21.99
"3752","2140",1997-05-06,1,24.99
"3753","2141",1997-03-17,1,14.37
"3754","2142",1997-03-17,1,26.77
"3755","2143",1997-03-17,2,30.32
"3756","2143",1997-07-09,2,38.74
"3757","2143",1997-07-14,3,44.91
"3758","2143",1998-04-16,2,26.98
"3759","2143",1998-04-29,3,38.47
"3760","2144",1997-03-17,2,23.94
"3761","2145",1997-03-17,2,25.56
"3762","2145",1997-04-24,1,11.77
"3763","2146",1997-03-17,2,28.76
"3764","2146",1997-03-30,1,15.36
"3765","2146",1997-09-05,1,11.77
"3766","2146",1997-10-18,4,58.96
"3767","2147",1997-03-17,1,11.77
"3768","2148",1997-03-18,1,18.77
"3769","2149",1997-03-18,7,101.41
"3770","2149",1997-07-17,7,91.73
"3771","2149",1997-07-18,3,44.71
"3772","2149",1997-07-28,5,60.04
"3773","2149",1997-08-12,1,14.37
"3774","2149",1997-09-05,1,14.96
"3775","2149",1997-09-18,1,12.99
"3776","2149",1997-09-22,2,25.98
"3777","2149",1997-10-02,1,14.49
"3778","2149",1997-10-16,1,12.99
"3779","2149",1997-10-22,6,92.94
"3780","2149",1997-11-05,2,28.98
"3781","2149",1997-11-07,13,171.87
"3782","2149",1997-11-09,3,42.97
"3783","2149",1997-11-13,2,25.98
"3784","2149",1997-11-14,3,38.97
"3785","2149",1997-11-21,5,68.95
"3786","2149",1997-12-01,3,40.97
"3787","2149",1997-12-08,5,53.45
"3788","2149",1997-12-14,10,126.4
"3789","2149",1997-12-25,1,11.49
"3790","2149",1997-12-30,1,11.49
"3791","2149",1998-01-04,2,18.98
"3792","2149",1998-01-07,6,98.94
"3793","2149",1998-01-14,1,11.49
"3794","2149",1998-03-04,4,55.05
"3795","2149",1998-03-13,5,60.23
"3796","2149",1998-03-17,6,71.44
"3797","2149",1998-05-26,1,12.99
"3798","215",1997-01-10,1,19.99
"3799","215",1997-07-27,1,14.96
"3800","215",1997-08-01,1,13.97
"3801","215",1997-12-08,2,24.48
"3802","2150",1997-03-18,2,23.34
"3803","2151",1997-03-18,2,16.77
"3804","2152",1997-03-18,11,121.29
"3805","2152",1997-04-13,6,81
"3806","2152",1997-06-26,1,16.36
"3807","2152",1997-11-11,5,107.45
"3808","2152",1998-03-16,2,39.48
"3809","2153",1997-03-18,6,77.82
"3810","2154",1997-03-18,5,53.47
"3811","2154",1997-08-17,1,15.36
"3812","2154",1997-08-18,2,29.73
"3813","2154",1997-12-31,1,28.99
"3814","2154",1998-03-07,1,12.99
"3815","2155",1997-03-18,3,33.27
"3816","2155",1997-04-01,1,16.76
"3817","2155",1997-04-07,1,13.97
"3818","2155",1997-10-11,1,11.99
"3819","2155",1998-02-22,3,42.97
"3820","2156",1997-03-18,3,22.73
"3821","2157",1997-03-18,1,21.99
"3822","2158",1997-03-18,1,14.37
"3823","2159",1997-03-18,10,156.49
"3824","216",1997-01-10,1,14.96
"3825","216",1998-03-28,2,24.98
"3826","2160",1997-03-18,3,51.92
"3827","2161",1997-03-18,1,16.79
"3828","2161",1997-04-01,2,32.74
"3829","2161",1997-05-16,3,43.51
"3830","2162",1997-03-18,2,32.29
"3831","2163",1997-03-18,5,68.85
"3832","2163",1997-03-23,4,45.48
"3833","2163",1997-03-31,4,50.47
"3834","2163",1997-04-06,3,58.09
"3835","2163",1997-05-04,4,51.28
"3836","2163",1997-06-22,4,52.28
"3837","2163",1997-07-26,4,70.07
"3838","2163",1997-08-16,3,40.1
"3839","2163",1997-09-27,4,47.96
"3840","2164",1997-03-18,4,37.84
"3841","2165",1997-03-18,2,22.74
"3842","2165",1998-05-18,1,9.49
"3843","2166",1997-03-18,2,21.54
"3844","2166",1997-03-24,2,21.54
"3845","2166",1997-05-02,2,22.54
"3846","2166",1997-07-09,2,25.14
"3847","2166",1997-07-15,1,9.98
"3848","2166",1997-07-25,1,13.97
"3849","2167",1997-03-18,1,14.37
"3850","2167",1997-10-22,1,12.99
"3851","2168",1997-03-18,1,11.77
"3852","2168",1997-05-16,1,14.37
"3853","2168",1997-12-11,2,24.98
"3854","2168",1998-01-11,1,24.99
"3855","2169",1997-03-18,1,21.97
"3856","217",1997-01-10,1,13.97
"3857","217",1997-01-28,2,25.74
"3858","217",1997-02-26,3,37.9
"3859","217",1997-06-14,3,44.29
"3860","217",1997-06-29,3,41.1
"3861","217",1998-04-18,2,25.98
"3862","2170",1997-03-18,1,13.97
"3863","2170",1997-03-28,1,15.36
"3864","2171",1997-03-18,2,16.75
"3865","2172",1997-03-18,2,21.54
"3866","2172",1997-04-12,2,19.54
"3867","2172",1997-10-03,3,29.97
"3868","2172",1997-11-21,3,51.97
"3869","2172",1997-12-03,2,42.48
"3870","2173",1997-03-18,1,10.77
"3871","2174",1997-03-18,2,29.92
"3872","2174",1998-03-09,2,25.37
"3873","2175",1997-03-18,1,26.99
"3874","2175",1997-06-05,1,29.6
"3875","2175",1998-06-25,1,20.99
"3876","2176",1997-03-18,1,49.99
"3877","2177",1997-03-18,1,9.77
"3878","2177",1997-03-24,1,12.97
"3879","2177",1997-04-18,1,9.77
"3880","2177",1997-05-13,1,14.96
"3881","2177",1997-12-24,1,13.99
"3882","2178",1997-03-18,1,15.36
"3883","2179",1997-03-19,8,119.36
"3884","2179",1997-03-22,1,13.97
"3885","2179",1997-08-10,6,95.2
"3886","2179",1997-10-07,5,118.45
"3887","2179",1997-11-01,6,101.94
"3888","2179",1997-11-07,1,12.99
"3889","218",1997-01-11,5,63.25
"3890","218",1998-02-21,5,70.38
"3891","2180",1997-03-19,1,38.77
"3892","2180",1997-11-11,4,58.46
"3893","2181",1997-03-19,3,38.51
"3894","2182",1997-03-19,1,16.36
"3895","2183",1997-03-19,2,27.34
"3896","2183",1997-03-22,3,42.13
"3897","2183",1997-06-15,4,82.33
"3898","2183",1998-04-12,1,13.49
"3899","2183",1998-05-07,2,30.48
"3900","2184",1997-03-19,3,44.13
"3901","2184",1997-08-03,2,26.33
"3902","2185",1997-03-19,4,74.07
"3903","2186",1997-03-19,4,43.08
"3904","2186",1997-11-04,1,27.99
"3905","2187",1997-03-19,1,9.98
"3906","2188",1997-03-19,1,9.99
"3907","2189",1997-03-19,1,14.79
"3908","2189",1997-03-20,1,14.79
"3909","219",1997-01-11,3,41.75
"3910","219",1997-04-25,1,14.99
"3911","2190",1997-03-19,1,8.77
"3912","2191",1997-03-19,7,96.97
"3913","2191",1997-04-02,4,51.87
"3914","2191",1997-09-15,5,67.45
"3915","2192",1997-03-19,1,12.49
"3916","2192",1997-10-08,2,15.48
"3917","2193",1997-03-19,1,18.99
"3918","2194",1997-03-19,1,11.97
"3919","2195",1997-03-19,1,13.97
"3920","2196",1997-03-19,1,6.79
"3921","2196",1997-06-11,1,11.78
"3922","2196",1997-09-01,1,12.25
"3923","2197",1997-03-19,1,15.76
"3924","2198",1997-03-19,1,5.78
"3925","2199",1997-03-19,2,28.98
